T08,Public expenditure on education (new),,,,,Region/Country/Area,,Year,Series,Value,Footnotes,Source
768,Togo,2005,Public expenditure on education (% of GDP),3.1598,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.7258,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,All staff compensation as % of total expenditure in public institutions (%),74.6653,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Capital expenditure as % of total expenditure in public institutions (%),10.6089,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Expenditure by level of education: pre-primary (as % of government expenditure),2.6327,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Expenditure by level of education: primary (as % of government expenditure),51.6760,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Expenditure by level of education: secondary (as % of government expenditure),25.5791,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Expenditure by level of education: tertiary (as % of government expenditure),16.7314,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Government expenditure on education (% of government expenditure),19.6158,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2010,Public expenditure on education (% of GDP),4.0965,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),6.9823,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,All staff compensation as % of total expenditure in public institutions (%),90.5003,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Capital expenditure as % of total expenditure in public institutions (%),2.5175,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Expenditure by level of education: pre-primary (as % of government expenditure),1.5870,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Expenditure by level of education: primary (as % of government expenditure),64.4725,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Expenditure by level of education: secondary (as % of government expenditure),16.2649,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Expenditure by level of education: tertiary (as % of government expenditure),17.3264,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Government expenditure on education (% of government expenditure),16.6650,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2015,Public expenditure on education (% of GDP),5.1086,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),7.0667,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,All staff compensation as % of total expenditure in public institutions (%),90.5121,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Capital expenditure as % of total expenditure in public institutions (%),2.4212,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Expenditure by level of education: pre-primary (as % of government expenditure),1.5809,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Expenditure by level of education: primary (as % of government expenditure),64.0632,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Expenditure by level of education: secondary (as % of government expenditure),16.0179,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Expenditure by level of education: tertiary (as % of government expenditure),17.9328,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Government expenditure on education (% of government expenditure),15.9913,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Public expenditure on education (% of GDP),5.0331,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2017,Expenditure by level of education: tertiary (as % of government expenditure),17.7413,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2017,Government expenditure on education (% of government expenditure),23.1400,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2017,Public expenditure on education (% of GDP),5.0339,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2018,Government expenditure on education (% of government expenditure),21.7691,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2018,Public expenditure on education (% of GDP),5.4289,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
